raw_hexCode,raw_timeStamp
8D8007C9587DE361C7791950E19A,12B26498DCB66C
8D8007C99951930FA0403A8E2863,12B26F54EB6566
8D8007C9E9089600091810C21D39,12B26FE43AE55D
8D8007C9587DE361D5792D971456,12B28632EABB58
8D8007C99951940FA03C3A6D5212,12B29654ACB064
8D8007C9587DF72040F9647784B3,12B2A8C8F43775
8D8007C9232473F6D77CE00FD0A2,12B2B2F1120960
8D8007C99951940FA03C3A6D5212,12B2B54F2FDE69
8D8007C9F80000000028288C2E50,12B2BA19D9716F
8D8007C9E9089600091810C21D39,12B2C63621E95E
8D8007C9587DF7204CF975D1636E,12B2C6D6858B5B
8D8007C999519C0FA0403E9F724F,12C2A92DCCDD47
8D8007C95883D7268103790C9425,12C2B3E8492564
8D8007C999519C0FA0403E9F724F,12C2C99AF73D64
8D8007C9E9089600091810C21D39,12C2CDD2EF975E
8D8007C95883D3684D83A1639C12,12C2DAE4DA085A
8D8007C999519D0FA0403E9C7881,12C2E63A22CB5A
8D8007C9F80000000028288C2E50,12C2F7819ED76A
8D8007C95883D3685983B7894DF3,12C2F9E87C7B66
8D8007C9232473F6D77CE00FD0A2,12C30013C7E75E
