raw_hexCode,raw_timeStamp
8D800BFBEA3CA858011C081FCA9C,15A876F4ED142D
8D800BFB9909699E386049ABC6E3,15F06601460740
8D800BFB9909639DF87C46FE5C4D,15FAF653A1B215
8D800BFBF82300030048B860F65B,15FB15ADFB6913
8D800BFBEA159858011C08498FC3,15FB211C7E5C3C
8D800BFB589383A4E0D87CA2A57C,15FB3268C7E638
8D800BFBEA159858011C08498FC3,15FCF8E08E033B
8D800BFB9909629DD878448000B1,15FEDED8EA5A16
8D800BFB9909629DD878448000B1,15FF239FE4BF31
8D800BFB589133A1CEDAC2053C29,15FF4C509E6F44
8D800BFB9909629DD878448000B1,15FFA174E93F38
8D800BFB230490F6DF3820C844C1,1601A05726093C
8D800BFB9909619DB878424ABFB5,16031BA1D7231E
8D800BFB588F039EF4DCDE14D4CF,16031BAAF42519
8D800BFB990849B2389039E99284,1619A7CF8BE31E
8D800BFB587FA745E4684C7435EA,1619B6CA715915
8D800BFB587F9387D8E584FAD5D9,1619F832592619
8D800BFBEA159858011C08498FC3,162655914C3536
8D800BFB99084AB1789433222806,1626853C169F3B
8D800BFBE1081200000000356917,1627928C468812
8D800BFBEA159858011C08498FC3,162796767B1B2C
8D800BFB990859B11888328F69C6,1627B1EC04A137
8D800BFBEA159858011C08498FC3,1628360D62BA17
8D800BFB99085EB0D88432850600,162837CAA20116
8D800BFB5873F375FEE7253EEAA3,162840AFF1CF1D
8D800BFB990861B0B884320A1541,162877F873403A
8D800BFB5873E733B069F764D1BD,1628869B0FFC3A
8D800BFB58731730CA6A667CCD91,162AF886685114
8D800BFB58730730806A734CBF4E,162B38437E303A
8D800BFB99087DAF386C313CBD6A,162B4410FBD23E
8D800BFB5871E371D0E7C7B6748E,162BB794595628
8D800BFB5865C71CB86DC2CD724A,163C9A70CD3B2E
8D800BFBF82300030048B860F65B,163D420574A031
8D800BFB99887CAD589828AA5884,163E012D78163A
8D800BFB99887BAD58782618E490,163F970D31623A
8D800BFBF82300030048B860F65B,163FC68714B117
8D800BFB99887BAD387826D760EB,163FD3F27BB422
8D800BFB58637718E26E67BE825F,16400407AC6619
8D800BFBEA0FB858011C08C64FF2,164016129DEC42
8D800BFB99887BAD3874269F3AEB,164017C106FB1F
8D800BFB584D8357B4F2EB366F31,1C0721B092713B
8D800BFB990D071EF0A417807672,1C07592A205313
8D800BFBEA3AB858011C0811AE0B,1C075A0FC0CF43
8D800BFB584D971668756611ECD9,1C075B40C18F15
8D800BFB990D071EF0A017B84072,1C079D2D048A17
8D800BFB58592361DAED8159D186,1C140FAC53D22F
8D800BFB58596720C46FDF3AAF99,1C14C737D2A93C
8D800BFBEA3AB858011C0811AE0B,1C151502B98D36
8D800BFB585D1725AA6D406F13D9,1C1B0468F4C131
8D800BFB990D192090842135C97E,1C1D54B6A36741
8D800BFB585DD727A66C30D59572,1C1D77E224CD2F
8D800BFB990D1B20D07C226DA49D,1C20ABAFF2A33A
8D800BFB230490F7CF2820DE2582,1C21C00FAC6317
8D800BFB5861472B4A6A3CBC7099,1C21F4C105371B
8D800BFB990D1C20D08023883AC1,1C21F5C082AC3C
8D800BFB990D1E213094255898F5,1C259D8D31E13C
8D800BFB5863A37076E5AA852799,1C25FA9C480213
8D800BFBEA3AB858011C0811AE0B,1C26040258EF35
8D800BFB990D1E213094255898F5,1C26263227E23A
8D800BFB990D1E2130982510C2F5,1C2664BB1EAB1F
8D800BFB5863E72F06683CD2E76F,1C2686E1C96520
8D800BFB990D1E2130982510C2F5,1C269F79D2AC12
8D800BFBEA3AB858011C0811AE0B,1C26A251CB6415
8D800BFB230490F7CF2820DE2582,1C26AF0AFA0318
8D800BFB5863F72F3A6821DCDC31,1C26C64FF40513
8D800BFB990D1E21309C2528F4F5,1C26E5CD44301F
8D800BFB5865172F7668001653E8,1C270E2A40FB3F
8D800BFB990D1E2130A02641DAEE,1C272001A37810
8D800BFBEA3AB858011C0811AE0B,1C27498305991C
8D800BFB5865372FAA67E4CC716D,1C274D7B314F1E
8D800BFB990D1E2130A02641DAEE,1C2756C9A5831F
8D800BFB5865472FDE67C984DB41,1C278CC451F120
8D800BFB990D1E2130A4258604FC,1C278CE639431B
8D800BFBE1180300000000AB0E51,1C27C47695C538
8D800BFB586567301267AD12D297,1C27CC089D351E
8D800BFB990D1E2130A4258604FC,1C27CD3E08E01F
8D800BFBEA3AB858011C0811AE0B,1C27E34F987922
8D800BFB990D1E2130A4258604FC,1C28041C1E4915
8D800BFB990D1E2110A025FB4ED5,1C2848D2923633
8D800BFB990D32233074323EAA18,1C45863385E23D
8D800BFB990D3323506C339D64A4,1C4844C4C80540
8D800BFB5885439EB4CCBF02A95D,1C5AE9390B5837
